FileName,Sequence number,Primal emotion,Primal emotion value,Calmness value,Anger value,Joy value,Sadness value,Energy Point,Time,Starting time of the talk,End time of the talk,Channel,Status,Text time,Text,0-20%,20-40%,40-60%,60-80%,80-100%,F0-30s,F30-60s,F60-90s,L60-30s,L0-30s,Interval1,Interval2,Overlap1,Overlap2,Volume1,TalkLength,Speed1,Pitch1
D:\prog\exp_data\voice\matsuhashi\condition4\c00.wav,1,1,9,9,0,0,0,9,2021/10/21/12:24:14,00:00.0,00:12.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,3.1,9.1
D:\prog\exp_data\voice\matsuhashi\condition4\c01.wav,1,1,9,9,0,0,0,9,2021/10/21/12:24:14,00:00.0,00:12.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,3.8,9
D:\prog\exp_data\voice\matsuhashi\condition4\c02.wav,1,1,8,8,0,0,0,8,2021/10/21/12:24:14,00:00.0,00:12.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5.8,9
D:\prog\exp_data\voice\matsuhashi\condition4\c03.wav,1,1,5,5,0,2,1,7,2021/10/21/12:24:14,00:00.0,00:12.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,6.5,9.1
D:\prog\exp_data\voice\matsuhashi\condition4\c04.wav,1,1,6,6,0,1,1,6,2021/10/21/12:24:14,00:00.0,00:13.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5.2,9
D:\prog\exp_data\voice\matsuhashi\condition4\c05.wav,1,1,6,6,0,1,1,6,2021/10/21/12:24:14,00:00.0,00:12.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0,1,9
D:\prog\exp_data\voice\matsuhashi\condition4\c06.wav,1,1,9,9,0,0,0,9,2021/10/21/12:24:14,00:00.0,00:11.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,3.6,9.1
D:\prog\exp_data\voice\matsuhashi\condition4\c07.wav,1,1,6,6,0,2,0,10,2021/10/21/12:24:14,00:00.0,00:12.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0,7.9,9
D:\prog\exp_data\voice\matsuhashi\condition4\c08.wav,1,1,9,9,0,0,0,9,2021/10/21/12:24:14,00:00.0,00:13.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,3.3,9
D:\prog\exp_data\voice\matsuhashi\condition4\c09.wav,1,1,9,9,0,0,0,9,2021/10/21/12:24:14,00:00.0,00:13.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,3.9,9
D:\prog\exp_data\voice\matsuhashi\condition4\c10.wav,1,1,9,9,0,0,0,9,2021/10/21/12:24:14,00:00.0,00:13.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,4,9
D:\prog\exp_data\voice\matsuhashi\condition4\c11.wav,1,1,6,6,0,2,1,8,2021/10/21/12:24:14,00:00.0,00:13.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,3.7,9
D:\prog\exp_data\voice\matsuhashi\condition4\c12.wav,1,1,6,6,0,1,2,4,2021/10/21/12:24:14,00:00.0,00:11.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,3.7,9.1
D:\prog\exp_data\voice\matsuhashi\condition4\c13.wav,1,1,5,5,0,2,2,5,2021/10/21/12:24:14,00:00.0,00:13.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,3.4,9.1
D:\prog\exp_data\voice\matsuhashi\condition4\c14.wav,1,1,8,8,0,0,0,8,2021/10/21/12:24:14,00:00.0,00:12.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,4.2,9.1
D:\prog\exp_data\voice\matsuhashi\condition4\c15.wav,1,1,9,9,0,0,0,9,2021/10/21/12:24:14,00:00.0,00:11.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,4.2,9.3
D:\prog\exp_data\voice\matsuhashi\condition4\c16.wav,1,1,9,9,0,0,0,9,2021/10/21/12:24:14,00:00.0,00:13.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,3.6,9.1
D:\prog\exp_data\voice\matsuhashi\condition4\c17.wav,1,1,5,5,0,3,1,9,2021/10/21/12:24:14,00:00.0,00:11.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5.5,9
D:\prog\exp_data\voice\matsuhashi\condition4\c18.wav,1,1,6,6,0,1,2,4,2021/10/21/12:24:14,00:00.0,00:12.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,3.7,9.1
D:\prog\exp_data\voice\matsuhashi\condition4\c19.wav,1,1,6,6,0,1,1,6,2021/10/21/12:24:14,00:00.0,00:13.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4.6,9.1
D:\prog\exp_data\voice\matsuhashi\condition4\c20.wav,1,1,5,5,0,1,2,3,2021/10/21/12:24:14,00:00.0,00:13.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4.3,9.1
D:\prog\exp_data\voice\matsuhashi\condition4\c21.wav,1,1,8,8,0,0,1,6,2021/10/21/12:24:14,00:00.0,00:11.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,6.6,9
D:\prog\exp_data\voice\matsuhashi\condition4\c22.wav,1,1,6,6,0,1,2,4,2021/10/21/12:24:14,00:00.0,00:13.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,5,9.1
D:\prog\exp_data\voice\matsuhashi\condition4\c23.wav,1,1,6,6,0,0,2,2,2021/10/21/12:24:14,00:00.0,00:13.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,6.6,9
D:\prog\exp_data\voice\matsuhashi\condition4\c24.wav,1,1,6,6,0,1,1,6,2021/10/21/12:24:14,00:00.0,00:13.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0,6.1,9.1
